,size,train_scores,test_scores,combs
184,3,0.7731497720098212,0.7752,"('NumberChildrenAtHome', 'AreaCode', 'AgeBracket')"
185,3,0.7692037881445107,0.7702,"('NumberChildrenAtHome', 'AreaCode', 'ChildrenFlag')"
186,3,0.7766573132234303,0.784,"('NumberChildrenAtHome', 'Sex', 'Married')"
187,3,0.772360575236759,0.7732,"('NumberChildrenAtHome', 'Sex', 'JobType')"
188,3,0.7740266573132234,0.7792,"('NumberChildrenAtHome', 'Sex', 'EducationType')"
189,3,0.7719221325850579,0.773,"('NumberChildrenAtHome', 'Sex', 'Country')"
190,3,0.7718344440547177,0.7746,"('NumberChildrenAtHome', 'Sex', 'Income')"
191,3,0.7742897229042441,0.779,"('NumberChildrenAtHome', 'Sex', 'AgeBracket')"
192,3,0.7699052963872326,0.7772,"('NumberChildrenAtHome', 'Sex', 'ChildrenFlag')"
193,3,0.7749035426166258,0.7738,"('NumberChildrenAtHome', 'Married', 'JobType')"
194,3,0.7768326902841108,0.7814,"('NumberChildrenAtHome', 'Married', 'EducationType')"
195,3,0.7729743949491407,0.7732,"('NumberChildrenAtHome', 'Married', 'Country')"
196,3,0.7763065591020695,0.7814,"('NumberChildrenAtHome', 'Married', 'Income')"
197,3,0.7771834444054717,0.7806,"('NumberChildrenAtHome', 'Married', 'AgeBracket')"
198,3,0.7697299193265521,0.7802,"('NumberChildrenAtHome', 'Married', 'ChildrenFlag')"
199,3,0.7737635917222028,0.7732,"('NumberChildrenAtHome', 'JobType', 'EducationType')"
200,3,0.770431427569274,0.7668,"('NumberChildrenAtHome', 'JobType', 'Country')"
201,3,0.7707821816906348,0.7718,"('NumberChildrenAtHome', 'JobType', 'Income')"
202,3,0.7749035426166258,0.7762,"('NumberChildrenAtHome', 'JobType', 'AgeBracket')"
203,3,0.769291476674851,0.7698,"('NumberChildrenAtHome', 'JobType', 'ChildrenFlag')"
204,3,0.7729743949491407,0.7672,"('NumberChildrenAtHome', 'EducationType', 'Country')"
205,3,0.7750789196773062,0.7734,"('NumberChildrenAtHome', 'EducationType', 'Income')"
206,3,0.7753419852683269,0.7758,"('NumberChildrenAtHome', 'EducationType', 'AgeBracket')"
207,3,0.7713083128726762,0.7714,"('NumberChildrenAtHome', 'EducationType', 'ChildrenFlag')"
208,3,0.7710452472816556,0.7638,"('NumberChildrenAtHome', 'Country', 'Income')"
209,3,0.7744650999649246,0.7758,"('NumberChildrenAtHome', 'Country', 'AgeBracket')"
210,3,0.7692037881445107,0.7702,"('NumberChildrenAtHome', 'Country', 'ChildrenFlag')"
211,3,0.7739389687828832,0.7766,"('NumberChildrenAtHome', 'Income', 'AgeBracket')"
212,3,0.7692037881445107,0.7702,"('NumberChildrenAtHome', 'Income', 'ChildrenFlag')"
213,3,0.7728867064188004,0.7752,"('NumberChildrenAtHome', 'AgeBracket', 'ChildrenFlag')"
214,3,0.6680989126622238,0.6652,"('AreaCode', 'Sex', 'Married')"
215,3,0.6822167660470011,0.6884,"('AreaCode', 'Sex', 'JobType')"
216,3,0.6674850929498422,0.6744,"('AreaCode', 'Sex', 'EducationType')"
217,3,0.6659943879340582,0.6716,"('AreaCode', 'Sex', 'Country')"
218,3,0.6883549631708172,0.6808,"('AreaCode', 'Sex', 'Income')"
219,3,0.6749386180287619,0.6816,"('AreaCode', 'Sex', 'AgeBracket')"
220,3,0.6658190108733778,0.672,"('AreaCode', 'Sex', 'ChildrenFlag')"
221,3,0.6851981760785689,0.6886,"('AreaCode', 'Married', 'JobType')"
222,3,0.6758155033321641,0.6802,"('AreaCode', 'Married', 'EducationType')"
223,3,0.6660820764643984,0.6714,"('AreaCode', 'Married', 'Country')"
224,3,0.7039635215713784,0.7004,"('AreaCode', 'Married', 'Income')"
225,3,0.6779200280603297,0.686,"('AreaCode', 'Married', 'AgeBracket')"
226,3,0.6683619782532445,0.684,"('AreaCode', 'Married', 'ChildrenFlag')"
227,3,0.6905471764293231,0.6928,"('AreaCode', 'JobType', 'EducationType')"
228,3,0.681427569273939,0.6836,"('AreaCode', 'JobType', 'Country')"
229,3,0.6984391441599439,0.6956,"('AreaCode', 'JobType', 'Income')"
230,3,0.6965099964924588,0.6984,"('AreaCode', 'JobType', 'AgeBracket')"
231,3,0.6881795861101367,0.6894,"('AreaCode', 'JobType', 'ChildrenFlag')"
232,3,0.6674850929498422,0.6732,"('AreaCode', 'EducationType', 'Country')"
233,3,0.699228340933006,0.6986,"('AreaCode', 'EducationType', 'Income')"
234,3,0.6826552086987022,0.6888,"('AreaCode', 'EducationType', 'AgeBracket')"
235,3,0.6658190108733778,0.672,"('AreaCode', 'EducationType', 'ChildrenFlag')"
236,3,0.6901087337776219,0.694,"('AreaCode', 'Country', 'Income')"
237,3,0.6662574535250789,0.672,"('AreaCode', 'Country', 'AgeBracket')"
238,3,0.6658190108733778,0.672,"('AreaCode', 'Country', 'ChildrenFlag')"
239,3,0.7111539810592774,0.7074,"('AreaCode', 'Income', 'AgeBracket')"
240,3,0.6927393896878288,0.6938,"('AreaCode', 'Income', 'ChildrenFlag')"
241,3,0.6759908803928446,0.6764,"('AreaCode', 'AgeBracket', 'ChildrenFlag')"
242,3,0.6917748158540863,0.6874,"('Sex', 'Married', 'JobType')"
243,3,0.6800245527884953,0.6878,"('Sex', 'Married', 'EducationType')"
244,3,0.6717818309365136,0.6692,"('Sex', 'Married', 'Country')"
245,3,0.700017537706068,0.7016,"('Sex', 'Married', 'Income')"
246,3,0.6905471764293231,0.6986,"('Sex', 'Married', 'AgeBracket')"
247,3,0.6853735531392494,0.6882,"('Sex', 'Married', 'ChildrenFlag')"
248,3,0.6979130129779025,0.704,"('Sex', 'JobType', 'EducationType')"
249,3,0.6879165205191161,0.6932,"('Sex', 'JobType', 'Country')"
250,3,0.6873903893370747,0.6864,"('Sex', 'JobType', 'Income')"
251,3,0.7078218169063486,0.7122,"('Sex', 'JobType', 'AgeBracket')"
252,3,0.6750263065591021,0.677,"('Sex', 'JobType', 'ChildrenFlag')"
253,3,0.6724833391792353,0.6854,"('Sex', 'EducationType', 'Country')"
254,3,0.704928095405121,0.7068,"('Sex', 'EducationType', 'Income')"
255,3,0.6905471764293231,0.6984,"('Sex', 'EducationType', 'AgeBracket')"
256,3,0.6658190108733778,0.672,"('Sex', 'EducationType', 'ChildrenFlag')"
257,3,0.6939670291125921,0.6992,"('Sex', 'Country', 'Income')"
258,3,0.6746755524377411,0.6766,"('Sex', 'Country', 'AgeBracket')"
259,3,0.6658190108733778,0.672,"('Sex', 'Country', 'ChildrenFlag')"
260,3,0.7076464398456682,0.7058,"('Sex', 'Income', 'AgeBracket')"
261,3,0.6823044545773412,0.6766,"('Sex', 'Income', 'ChildrenFlag')"
262,3,0.6772185198176078,0.6828,"('Sex', 'AgeBracket', 'ChildrenFlag')"
263,3,0.7019466853735531,0.705,"('Married', 'JobType', 'EducationType')"
264,3,0.6884426517011575,0.6892,"('Married', 'JobType', 'Country')"
265,3,0.700017537706068,0.7016,"('Married', 'JobType', 'Income')"
266,3,0.701508242721852,0.7074,"('Married', 'JobType', 'AgeBracket')"
267,3,0.6835320940021046,0.691,"('Married', 'JobType', 'ChildrenFlag')"
268,3,0.6792353560154332,0.6814,"('Married', 'EducationType', 'Country')"
269,3,0.710627849877236,0.7106,"('Married', 'EducationType', 'Income')"
270,3,0.6843212907751666,0.698,"('Married', 'EducationType', 'AgeBracket')"
271,3,0.6818660119256401,0.6928,"('Married', 'EducationType', 'ChildrenFlag')"
272,3,0.7068572430726061,0.7034,"('Married', 'Country', 'Income')"
273,3,0.6821290775166609,0.6892,"('Married', 'Country', 'AgeBracket')"
274,3,0.670817257102771,0.687,"('Married', 'Country', 'ChildrenFlag')"
